ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS West London CCG,30-Apr-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,31792899,5892.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,31792914,5961.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,31813039,6505.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,31898545,6583.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,31813036,6700.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,31913992,6925.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,31813039,7000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,REDCLIFFE SURGERY,31813039,7242.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,31792901,7279.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,31913999,7292.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,31813037,7306.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,31898536,7500.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,31813037,7659.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,31813037,7783.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,31813039,8047.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,31792897,8178.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,31813042,8232.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAND UNION HEALTH CENTRE,31813042,8516.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,31813037,8597.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,31813039,8785.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,31792912,9064.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,31792899,10187.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,31792919,10423.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,31813042,11158.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,31813042,11934.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,31792903,12444.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,31913992,12583.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,31792916,13413.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,31792914,14236.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,31813042,14666.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,31792909,15345.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,31792907,15971.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,31792914,16891.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,31898563,17976.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,31792922,18012.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,31792919,18472.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,31792905,19304.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,31813036,20218.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,31792919,20238.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,31792901,20282.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,31898537,21007.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,31792907,21425.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,31868904,22264.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,31813039,24080.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,31792899,24191.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,31913999,24340.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,31792925,24348.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,31898534,24573.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,31898568,25263.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,31813042,27769.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,31898574,28181.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,HAZEL HOMES FOR AUTISM LTD,31818715,28272.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,31898543,29215.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,31898545,29866.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,31792901,30008.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Cont Care- Children,CHC CHILDREN,CITY OF WESTMINSTER,31818697,30561.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,31877368,30840.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,31898551,31826.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,31792912,31989.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,31868904,31995.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,31898534,32500.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,31922526,32725.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,31898560,33061.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,External Consultancy Fees,NON RECURRENT PROGRAMMES,MCFARLANE KNEEBONE CONSULTING PTY LTD,32054865,33522.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,31898549,36499.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Serv Recd-F Trsts,CHILD AND ADOLESCENT MENTAL HEALTH,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,31913999,37500.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,31792907,39379.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,31898558,39975.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,31898555,40166.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,31898570,41353.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,31792922,43029.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,31898553,44193.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,KENSINGTON & CHELSEA SOCIAL COUNCIL,31818692,45000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,31913992,47309.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Income tax <1Yr,BALANCE SHEET,HMRC,31868904,49256.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,31792905,49442.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Serv Recd-F Trsts,CHILD AND ADOLESCENT MENTAL HEALTH,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,31922481,50000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,31792916,50409.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,ROYAL BOROUGH OF KENSINGTON&CHELSEA,31813042,50832.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,31792905,52633.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Serv Recd-F Trsts,CHILD AND ADOLESCENT MENTAL HEALTH,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,31922475,55000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Non Contract,Winter Resilience,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,31990584,58000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,31818701,58488.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Local AuthorityRevenue-Non-Contract,Children's Continuing Care,ROYAL BOROUGH OF KENSINGTON&CHELSEA,32054834,59095.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,31792919,62054.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,WESTMINSTER SOCIETY FOR PEOPLE WITH LEARNING,31922499,62804.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31877369,63509.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31877362,63966.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,31792912,66126.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32054827,66315.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,31818670,66935.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,31792903,66984.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,31792901,68343.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,31792897,68653.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,31813037,70195.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,COMMISSIONING - NON ACUTE,NHS BRENT CCG,31922518,73370.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS CCG-Contract Cost per Case,URGENT CARE,NHS CENTRAL LONDON (WESTMINSTER) CCG,32123247,77330.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,31875407,81785.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,CITY OF WESTMINSTER,32140870,82090.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,31898537,83050.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,HOSPICES,ROYAL TRINITY HOSPICE,32054872,85507.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,31792899,85725.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,31898580,90310.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,ROYAL BOROUGH OF KENSINGTON&CHELSEA,32054863,92625.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,31877365,100061.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,31792910,105179.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Programme Support Costs,NON RECURRENT PROGRAMMES,KENSINGTON & CHELSEA SOCIAL COUNCIL,31922513,115000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,31792909,115683.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,31798133,117980.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,31877364,124505.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,31874316,126653.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,31813039,129145.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS CENTRAL LONDON (WESTMINSTER) CCG,31922518,129499.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,31877367,139126.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31922515,139671.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,CONTRACT MANAGEMENT,NHS BRENT CCG,31922526,154859.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,31877366,184245.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),31877370,199666.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,31922494,237500.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,CITY OF WESTMINSTER,32140868,264151.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HAMMERSMITH & FULHAM ASSOCIATION FOR MENTAL HEALTH -,31922483,300143.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,CITY OF WESTMINSTER,32140861,484721.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,LONDON MEDICAL ASSOCIATES LTD,31922511,500000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION,31877371,502672.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,GENERAL RESERVE - PROGRAMME,CITY OF WESTMINSTER,32123282,544495.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,31877363,881707.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,31922491,1000000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Non Contract,NON RECURRENT PROGRAMMES,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,31990581,1003884.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,GENERAL RESERVE - PROGRAMME,ROYAL BOROUGH OF KENSINGTON&CHELSEA,31922526,1200000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Miscellaneous Expenditure (L9),PROGRAMME PROJECTS,NHS CENTRAL LONDON (WESTMINSTER) CCG,31818709,1625000.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,31877357,2448653.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,31877355,4858382.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,31877358,5012445.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31877361,7245212.0,NWWL 01 - April.pdf.csv,1
NHS West London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32489191,-542016.0,NWWL 02 - May.pdf.csv,-1
NHS West London CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32508300,-190644.0,NWWL 02 - May.pdf.csv,-1
NHS West London CCG,31-May-20,Clinical&Medical-Independent Sector,GP FORWARD VIEW,HEALTH INTEGRATION PARTNERS LTD,32460747,-46800.0,NWWL 02 - May.pdf.csv,-1
