ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,32007290,25835.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988832,26147.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Independent Sector - Prior Year,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,32007204,26299.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Non Contract,GENERAL RESERVE - PROGRAMME,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,32007312,26300.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,31914018,26441.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS CCG-Non Contract,GENERAL RESERVE - PROGRAMME,NHS CENTRAL LONDON (WESTMINSTER) CCG,32007368,27075.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,31920363,27186.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Cont Care-Learning Disab(<65),ADULT JOINT FUNDED CONTINUING CARE,MY LIFE CHOICE LTD,31888249,27224.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,BESPOKE HEALTH & SOCIAL CARE LTD,32124213,27389.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,31867721,27999.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,31898243,28407.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,CHC ADULT FULLY FUNDED,EVALUCOM CONSULTING LTD,31877283,28800.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS LES Demand Mgmt,COMMISSIONING SCHEMES,DR SAMJI & PARTNERS,31901442,28814.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS LES Demand Mgmt,COMMISSIONING SCHEMES,DR LAURENCE SLATER,31902139,28814.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,29334.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS DES Violent Patients,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,32056703,29835.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Devolved Admin'n,NCAS/OATS,NHS GREATER GLASGOW AND CLYDE,32007434,30488.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,HOSPICES,NHS WEST LONDON (K&C & QPP) CCG,32007413,30513.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,GENERAL RESERVE - PROGRAMME,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,32007383,30591.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,31914032,31208.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,31988848,31272.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988878,31579.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,GENERAL RESERVE - PROGRAMME,CROYDON HEALTH SERVICES NHS TRUST,32007408,31997.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32029598,32111.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,31898230,33950.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,NCAS/OATS,BMI HEALTHCARE LTD,32007276,34731.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Independent Sector - Prior Year,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,31988950,35083.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,31898230,35203.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS LES Demand Mgmt,COMMISSIONING SCHEMES,DR JEFFERIES & PARTNERS,31898268,36627.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988898,36717.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,NON RECURRENT PROGRAMMES,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31988897,37312.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988862,38473.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Prior Year,GENERAL RESERVE - PROGRAMME,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,31902143,38516.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,31898241,38655.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,H&F GP FEDERATION,31832142,40000.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HAMMERSMITH & FULHAM MENCAP,31988880,40000.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,31898245,41163.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Non-NHS trade<1Yr-LMC Levy Payment,BALANCE SHEET,LONDONWIDE LMCS,32104822,41209.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,31898239,42070.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Independent Sector - Prior Year,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,32007188,42392.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust,MENTAL HEALTH SERVICES - OTHER,WEST LONDON NHS TRUST,31920363,42403.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,BMI HEALTHCARE LTD,32007281,42700.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Income tax <1Yr,BALANCE SHEET,HMRC,31860706,43404.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,31920339,44385.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS LES Demand Mgmt,COMMISSIONING SCHEMES,DR SF ARAS & PARTNERS,31902142,46103.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007249,46257.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988868,47190.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,31898250,47853.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS LES Demand Mgmt,COMMISSIONING SCHEMES,DR GS UPPAL & PARTNER,31902140,51866.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Prior Year,GENERAL RESERVE - PROGRAMME,WEST LONDON NHS TRUST,31960308,51882.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,CHILD AND ADOLESCENT MENTAL HEALTH,WEST LONDON NHS TRUST,31988888,52041.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007286,53120.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,31898260,53931.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,BEREAVEMENT SERVICE,NHS BRENT CCG,31920363,54672.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,ROYAL TRINITY HOSPICE,31904445,56130.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,31914040,56132.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988870,56330.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007294,56544.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,31872503,58373.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Independent Sector - Prior Year,GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF HAMMERSMITH & FULHAM,31988915,60086.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988852,62007.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,31904543,62118.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988886,62466.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,ROYAL TRINITY HOSPICE,32124018,63441.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,HOSPICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,32029596,66300.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,31898268,68487.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007261,71729.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007309,72534.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,75728.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Charges from CSU,NON RECURRENT PROGRAMMES,NHS NEL CSU,32029619,76163.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31988896,76643.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,31898234,78084.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988914,81205.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,31898239,81971.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,31898247,82674.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,31898236,83840.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007213,84938.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,31872504,87946.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,31898260,88364.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,89556.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,31988900,98197.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32007326,100524.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,31898227,109223.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Prior Year,GENERAL RESERVE - PROGRAMME,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32124273,109902.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,31988865,110882.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,ADMINISTRATION & BUSINESS SUPPORT,NHS BRENT CCG,31920343,120951.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,31988901,147909.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Non Contract,NHS 111,WEST LONDON NHS TRUST,31988910,150066.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,31988893,153286.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,31988883,163945.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,31988875,169199.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,ROYAL BOROUGH OF KENSINGTON&CHELSEA,32124073,186113.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,CONNECT HEALTH LTD,31867721,190042.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,31832081,191303.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,NON RECURRENT PROGRAMMES,IMPERIAL COLLEGE LONDON,31988906,199284.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,LONDON BOROUGH OF HAMMERSMITH & FULHAM,31904510,219987.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31914040,226069.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,31832089,238274.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,31832096,259748.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION,31832103,272603.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31960273,308746.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Non-PFI Oprtng Lease-Bldgs-Lease Rent,CORPORATE COSTS & SERVICES,NHS CENTRAL LONDON (WESTMINSTER) CCG,32029570,416675.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,519113.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,31832114,717793.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,GP FORWARD VIEW,NHS CENTRAL LONDON (WESTMINSTER) CCG,31988913,1210000.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,31832122,1414684.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,31832128,2749866.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,31832133,3507295.0,NWHF 01 - April.pdf.csv,1
NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,31832139,8401632.0,NWHF 01 - April.pdf.csv,1
Department of Health,31-May-20,Hcare Srv Rec NHS Trust-Non Contract,GENERAL RESERVE - PROGRAMME,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32340582,-81844.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,32537820,-57828.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,GENERAL RESERVE - PROGRAMME,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION,32537842,-46000.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32408425,-9706.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32408425,-8437.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32408425,-5519.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32408425,-4869.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32408424,-4812.0,NWHF 02 - May.pdf.csv,-1
Department of Health,31-May-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32421150,26.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,32421149,60.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,32421154,62.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32421150,66.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32421153,84.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32421151,87.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,32408408,99.0,NWHF 02 - May.pdf.csv,1
Department of Health,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32408411,103.0,NWHF 02 - May.pdf.csv,1
