date,expensetype,supplier,transactionnumber,amount,file,negative,ccg,expensearea
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,35351416,1612.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,1615.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,1623.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35351402,1694.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,1721.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,1792.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,1891.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,35351426,1899.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35351428,1904.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,35351444,1947.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35351402,1980.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,35351438,2014.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,2017.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,2024.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,2025.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,2050.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,35234287,2067.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,2078.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35351436,2079.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,35234285,2097.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,2102.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Addtl Staff Paymts
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35351395,2112.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Addtl Staff Paymts
31/01/2021,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35351432,2154.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,35351430,2217.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,2229.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,2261.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,2271.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Soc Prescribing
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,2309.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M- PCN DES CARE COORDINATOR
31/01/2021,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,35351438,2310.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,35234285,2321.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,2354.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,2373.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,2457.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Healthcentre Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,2731.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35351404,2758.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,35351408,2760.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,2809.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,2956.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Participation
31/01/2021,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35351428,3041.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Other
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,3083.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Other
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,35234284,3092.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,3212.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,3260.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES Clinical Director
31/01/2021,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35351402,3274.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,3286.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Healthcentre Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35351404,3306.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35351404,3360.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCO Locum Adop/Pat/Mat
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,35234284,3391.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,3493.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35351414,3507.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,35351416,3625.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Cost Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,3790.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,35351395,3863.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,BALANCE SHEET,HMRC,35258383,3927.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Apprenticeship Levy Payable
31/01/2021,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,35351402,3978.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
31/01/2021,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,35351438,4045.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
31/01/2021,LOCAL ENHANCED SERVICES,CITY WELLBEING PRACTICE,35351402,4115.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,35351393,4145.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,LOCAL ENHANCED SERVICES,TREDEGAR MEDICAL SURGERY,35351438,4184.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
31/01/2021,BALANCE SHEET,HMRC,35258383,4261.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Income tax <1Yr-Student Loans
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,4476.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
31/01/2021,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,35351440,4594.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,35351430,4603.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
31/01/2021,LOCAL ENHANCED SERVICES,JUBILEE STREET PRACTICE,35351420,4631.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,4766.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,4863.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,4876.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,4914.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,35351440,4930.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Minor Surgery
31/01/2021,LOCAL ENHANCED SERVICES,ALBION HEALTH CENTRE,35367294,4930.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,5000.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Service Charges
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,5097.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PCN DES OCCUPATIONAL THERAPISTS
31/01/2021,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35351428,5231.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,5312.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,35234287,5436.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,5485.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,5530.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Soc Prescribing
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,35351404,5535.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35351412,5617.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,5643.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS DES Extended Hours Access
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,35351444,5650.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Actual Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,5655.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,LOCAL ENHANCED SERVICES,MISSION PRACTICE,35351424,5674.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
31/01/2021,LOCAL ENHANCED SERVICES,DR N SELVAN,35351406,5837.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES PCN support
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,5925.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Rates
31/01/2021,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35351422,6280.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,6334.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Contract KPIs
31/01/2021,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,35351432,6391.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Notional Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,6410.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,35351428,6499.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,6548.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS DES Extended Hours Access
31/01/2021,LOCAL ENHANCED SERVICES,ST PAULS WAY MEDICAL CENTRE,35234289,6774.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS PCN DES PCN support
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,6892.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,6932.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCO Locum Adop/Pat/Mat
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,7251.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,7395.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,7613.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-PMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,7668.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clin Pharmacist
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,7741.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,35367294,7979.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clin Pharmacist
31/01/2021,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,35351406,7999.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,35351436,8072.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,35234287,8333.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Service Charges
31/01/2021,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,35351414,8375.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Notional Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,35351424,8461.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Clin Pharmacist
31/01/2021,PRC DELEGATED CO-COMMISSIONING,XX PLACE,35351442,8488.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS QOF Aspiration
31/01/2021,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,35236291,8750.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Healthcentre Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,35351412,9563.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Other Baseline Adjustment
31/01/2021,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35351422,10504.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Healthcentre Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,35234289,10546.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Other Baseline Adjustment
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,12687.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Actual Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,35351420,12975.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCN DES Soc Prescribing
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,35351398,19713.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Healthcentre Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,35234285,20000.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Actual Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,35351410,20850.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Prem Actual Rent
31/01/2021,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,35351418,21056.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCO Locum Adop/Pat/Mat
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,35351444,24160.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
31/01/2021,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,35351416,30094.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
31/01/2021,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,35351426,31409.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
31/01/2021,CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF TOWER HAMLETS,35431184,31456.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Cont Care-Learning Disab(<65)
31/01/2021,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,35351430,32000.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS Global Sum
31/01/2021,PROGRAMME PROJECTS,JO BARTER ASSOCIATES LTD,34813051,35000.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Miscellaneous Expenditure (L9)
31/01/2021,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368176,35783.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Healthcare Srv Rec CCG
31/01/2021,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368177,37399.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Healthcare Srv Rec CCG
31/01/2021,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324365,37955.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Voids and Subsidies
31/01/2021,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324372,37955.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Voids and Subsidies
31/01/2021,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,35324376,37955.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Voids and Subsidies
31/01/2021,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,35234282,38931.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-APMS Prem Actual Rent
31/01/2021,LOCAL ENHANCED SERVICES,TOWER HAMLETS GP CARE GROUP,35453119,39505.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Clinical&Medical-Clinical Other
31/01/2021,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,35351422,39556.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,C&M-GMS PCO Locum Adop/Pat/Mat
31/01/2021,PROGRAMME PROJECTS,NHS NEWHAM CCG,35368173,40115.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Healthcare Srv Rec CCG
31/01/2021,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,35324341,40465.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Rent
31/01/2021,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,35324349,40465.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Rent
31/01/2021,FINANCE,COMMUNITY HEALTH PARTNERSHIPS LTD,35324380,40465.0,NETH 10 - Januart.pdf.csv,1,NHS Tower Hamlets CCG,Rent
