ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative,expsenearea
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34201774,193167.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34201775,1001000.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34201776,547833.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34201777,194333.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34201778,109000.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34201779,49000.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),34201780,79000.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34201781,65167.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SOUTH WEST LONDON AND ST GEORGE`S MENTAL HEALTH NHS,34201782,43833.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",34201783,109833.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION,34201784,170833.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
WEST LONDON NHS TRUST",34201786,2542667.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,34201787,44833.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,NHS 111,LONDON CENTRAL & WEST UNSCHEDULED CARE,34219444,547057.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,NCAS/OATS,"COLLABORATIVE
CENTRAL SURREY HEALTH LTD",34238435,127458.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,CHILDREN SERVICES,CLIFTON PRIMARY SCHOOL,34238443,57378.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Recharge : Received,PRIMARY CARE IT,NHS BRENT CCG,34238449,38279.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Recharge : Received,PROGRAMME PROJECTS,NHS BRENT CCG,34238449,87010.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Recharge : Received,RECHARGES,NHS BRENT CCG,34238449,190199.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,HOUNSLOW CONSORTIUM LTD,34238450,33718.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE,34238453,297718.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,OUT OF HOURS,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238455,313402.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,NHS 111,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238457,63000.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,OUT OF HOURS,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238459,86999.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,NHS 111,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238461,30437.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,OUT OF HOURS,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238464,43499.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,OUT OF HOURS,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238467,42857.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,NHS 111,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238469,86250.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,OUT OF HOURS,"COLLABORATIVE
LONDON CENTRAL & WEST UNSCHEDULED CARE",34238470,25750.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,"COLLABORATIVE
BOC LTD",34238479,25049.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,34238482,52845.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,CHILDREN AND YOUNG PERSONS PALLIATIVE CARE,LONDON NORTH WEST HEALTHCARE NHS TRUST,34238484,43437.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Computer Software/License,PRIMARY CARE IT,ECONSULT HEALTH LTD,34238486,59310.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,OPTUM HEALTH SOLUTIONS (UK) LTD,34238492,34500.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,68198.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,1263.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,37.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,3957.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,35517.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,146.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,34265396,5608.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C LYNCH,34265398,285.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,34265398,49532.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,34265398,898.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,34265398,4528.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,34265398,2773.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,34265398,64.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,34265398,4112.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AM CROWE,34265400,766.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AM CROWE,34265400,56307.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AM CROWE,34265400,1058.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR AM CROWE,34265400,163.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AM CROWE,34265400,4638.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR F MORAN & PARTNERS,34265402,504.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR F MORAN & PARTNERS,34265402,62954.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR F MORAN & PARTNERS,34265402,1163.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR F MORAN & PARTNERS,34265402,94.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR F MORAN & PARTNERS,34265402,5632.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR DP TRIPATHI,34265405,168.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,34265405,64815.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,34265405,1194.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,34265405,43.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,34265405,5711.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR G VENKATESHAM,34265407,121.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,26179.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,492.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,737.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,8039.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,43915.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,660.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,18.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,34265407,1818.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MH MUZAFER,34265411,105.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,34265411,36512.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,34265411,693.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,34265411,2466.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,34265411,25.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,34265411,2635.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MA MEAGHER,34265413,692.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,42350.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,777.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,4270.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,71.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,3851.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,2477.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MA MEAGHER,34265413,2456.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MB PATEL,34265415,229.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34265415,29147.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34265415,570.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34265415,2083.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34265415,43.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,34265415,2300.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P GARCHA,34265417,154.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34265417,36533.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34265417,652.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34265417,9654.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34265417,36.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,34265417,3266.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N BURBIDGE,34265420,727.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,50365.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,560.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,976.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,4016.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,2474.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,53.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,59.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,34265420,3805.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RM CHAMBERS,34265424,258.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34265424,57593.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34265424,1073.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34265424,6875.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34265424,974.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34265424,66.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,34265424,4317.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34265426,87822.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34265426,1542.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34265426,959.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34265426,52.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,34265426,7419.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,14896.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,279.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,1469.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,5115.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,9678.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,1198.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,34265428,1365.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SM HUNT,34265430,1434.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,60353.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,1079.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,4120.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,1808.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,56.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,126.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,34265430,4098.0,NWHO 07 - October.pdf.csv,1,
NHS Hounslow CCG,31/10/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265431,-3345.0,NWHO 07 - October.pdf.csv,-1,
NHS Hounslow CCG,31/10/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265431,-17132.0,NWHO 07 - October.pdf.csv,-1,
NHS Hounslow CCG,31/10/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265431,-3447.0,NWHO 07 - October.pdf.csv,-1,
NHS Hounslow CCG,31/10/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265431,-14968.0,NWHO 07 - October.pdf.csv,-1,
NHS Hounslow CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265431,-16014.0,NWHO 07 - October.pdf.csv,-1,
NHS Hounslow CCG,31/10/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265431,-13761.0,NWHO 07 - October.pdf.csv,-1,
NHS Hounslow CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,34265432,70797.0,NWHO 07 - October.pdf.csv,1,
