ccg,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,31945740,3083.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,31793884,3250.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,31945717,3578.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,31945735,3600.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,31945759,3611.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAYES MEDICAL CENTRE,31945713,3652.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,31945738,3767.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,31974823,3900.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,31945742,3945.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,31945735,3965.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,31945742,4187.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,31813075,4206.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,31945715,4376.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,31974824,4381.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,31945710,4428.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,31813076,4432.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,UXBRIDGE HEALTH CENTRE,31974824,4532.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,31945732,4688.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,31945703,4775.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,31793882,4829.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,31974823,4842.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,31945718,4879.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,31945728,5012.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,31945750,5131.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,31945727,5586.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,31974824,5664.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,31974821,5684.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,31945727,5689.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,31793880,5767.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,31945706,5945.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,31813076,6075.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,31974822,6100.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,31974822,6201.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,31945723,6897.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,31813076,7043.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,31813076,7141.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,31813076,7289.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,31793886,7714.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,31945713,8090.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,YIEWSLEY FAMILY PRACTICE,31945751,8108.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,31945728,8307.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,31793880,8778.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,31945752,9354.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,31974824,10033.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,31945718,10166.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Services From Local Authorities,LEARNING DIFFICULTIES,LONDON BOROUGH OF HILLINGDON,32030600,11040.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,31945725,13462.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,31945750,19875.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,31945703,20701.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,31974821,21200.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,31945754,22063.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31802512,25179.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,31855538,25323.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,31945742,26187.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,31945746,26224.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hcare Srv Rec NHS CCG-Non Contract,URGENT CARE,NHS HARROW CCG,31960701,26235.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Variation,PRESCRIBING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31819771,26289.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Variation,PRESCRIBING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31844910,26390.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,31867724,26517.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF HILLINGDON,31903497,26685.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,31974820,27358.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,31784507,27370.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HEALTHCARE HOMES (LSC) LTD,31974822,27932.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,31945757,28275.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31754672,28678.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31903510,28751.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,32030601,29389.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,External Consultancy Fees,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,UNIFIED HEALTH & CARE LTD,31754701,29569.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,External Consultancy Fees,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,UNIFIED HEALTH & CARE LTD,31793886,29570.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hlthcre-Foundation Trsts,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31819767,31000.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31802500,31369.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,32030611,31586.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31945740,33011.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,31-Mar-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31687452,33011.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Telecoms-Phone Rental and Calls,PRIMARY CARE IT,EXPONENTIAL-E LTD,31687190,33558.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,31945757,33673.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,31903515,34276.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31802503,34744.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,31945723,35451.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,LONDON BOROUGH OF HILLINGDON,32030600,35520.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,31793878,35942.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,31945746,36129.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,31867724,37078.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hlthcre-Foundation Trsts,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31764974,37426.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hlthcre-Foundation Trsts,GENERAL RESERVE - PROGRAMME,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31941004,37426.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,CONFEDERATION HILLINGDON CIC,32123882,38878.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,31945751,39428.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,31960671,40148.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Telecoms-Phone Rental and Calls,PRIMARY CARE IT,EXPONENTIAL-E LTD,31941009,40623.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Voluntary Sector,PLANNED CARE,MARIE STOPES INTERNATIONAL,31784441,40731.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF HILLINGDON,31903609,42007.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,31945738,43200.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,31855566,45342.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,31974823,45406.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,31945715,45413.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,31945728,45553.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,31945710,47222.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Non-NHS trade<1Yr-LMC Levy Payment,BALANCE SHEET,LONDONWIDE LMCS,31855539,49932.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,31855552,50130.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,LONDON BOROUGH OF HILLINGDON,31960686,50400.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,31793889,50703.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Income tax <1Yr,BALANCE SHEET,HMRC,31867724,52423.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,31945735,53628.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,31960416,55768.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,31945732,55861.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,31945718,58135.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,31945750,58617.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,31945706,59754.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,32030609,60285.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hlthcre-Foundation Trsts,PRESCRIBING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31941005,60917.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31802499,63469.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,31974821,64247.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,31793882,64899.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,31945725,65439.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Commercial Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31903504,66445.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31802504,66785.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,31945742,67256.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31903503,67259.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,31960682,67490.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (65+),CHC AD FULL FUND PERS HLTH BUD,LONDON BOROUGH OF HILLINGDON,31903611,67840.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,NHS Recbles <1Yr-Recharges Out,BALANCE SHEET,EGTON MEDICAL INFORMATION SYSTEMS LTD,31687191,83554.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,31945728,83873.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,31945725,86885.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,31945713,87128.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Cont Care-Physical Disab (<65),GENERAL RESERVE - PROGRAMME,LONDON BOROUGH OF HILLINGDON,31960675,88364.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hlthcre-Foundation Trsts,PRESCRIBING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31844911,91259.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,31855561,91834.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,31945752,93222.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Hlthcre-Foundation Trsts,PRESCRIBING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31844912,95444.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Learning Difficulties - S117,LONDON BOROUGH OF HILLINGDON,32030600,109920.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,31974822,114139.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,Clinical&Medical-Othe Public Sector,Mental Health Services - S117 Mental Health,LONDON BOROUGH OF HILLINGDON,31903513,117161.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,PERMANENT UK STAFF - EMPLOYER'S PENSION COSTS - 6.3%,CORPORATE COSTS & SERVICES,NHS BRENT CCG,31793882,119000.0,NWHI 01 - April.pdf.csv,1
NHS Hillingdon CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,31974824,121800.0,NWHI 01 - April.pdf.csv,1
