entuty,date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
King's College Hospital NHS Foundation Trust,30-Mar-20,Clinical Supplies and Services,Ophthalmic Nursing,MEDISOFT LTD,102379,32606.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,27-Mar-20,Clinical Supplies and Services,Diabetes,MEDTRONIC LTD,1099772382,25739.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,01-Dec-19,Administrative and Clerical Staff,Business Partnering,MONITOR,7200200063,54493.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,29-Mar-20,Administrative and Clerical Staff,Corporate Human Resources,MORGAN LAW PARTNERS LLP,KCH10-271247,25769.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Premises and Fixed Plant,Fixed Asset,NETCALL TECHNOLOGY  LIMITED,BILL005629,83868.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,11-Feb-20,Premises and Fixed Plant,ICT - Network,NG BAILEY IT SERVICES,CD970049176,26646.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,12-Feb-20,Clinical Supplies and Services,Haematology - Blood Products,NHS BLOOD AND TRANSPLANT,886611,35842.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,11-Mar-20,Clinical Supplies and Services,Haematology - Blood Products,NHS BLOOD AND TRANSPLANT,887861,51022.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,16-Nov-19,Drugs,Pharmacy FP10,NHS BUSINESS SERVICES AUTHORITY,1000062356,128669.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,20-Dec-19,RDC Control,RDC Control,NHS SUPPLY CHAIN,1010193675,57285.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,26-Mar-20,Storage costs,Mortuary & Bereavement,NUTWELL LOGISTICS LTD,8799,44916.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,20-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5080677,31427.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,15-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5075165,41488.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5088425,522320.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,23-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5083666,634839.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,27-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5084615,43234.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,09-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5072362,639027.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,02-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5065258,694499.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,02-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5065259,52136.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,09-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5072363,160727.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,01-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5062985,94856.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,16-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5077261,540701.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,16-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5077262,164648.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,07-Apr-20,Pulse Bank Nurses,Pulse Bank Nurses,PULSE HEALTHCARE LIMITED,5068781,42805.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,17-Mar-20,Assets Under Construction,Fixed Asset,R E RICKMAN LTD,27582,32493.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,08-Apr-20,Stock,Stock,ROCHE PRODUCTS LIMITED,1322134274,30510.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,07-Feb-20,External Contract staffing and Consultan,Corporate Human Resources,SARDJV LTD,INV-1561,88908.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,17-Feb-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10041A,52376.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,23-Mar-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10155A,61278.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,02-Dec-19,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,9799A,52003.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,06-Apr-20,Transport and Moveable Plant,Patient Transport,SAVOY VENTURES LTD,10212A,43770.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,14-Apr-20,lease,lease,SIEMENS FINANCIAL     7786901 LG15495,,31200.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,ICT,Fixed Asset,SOFTCAT LTD,INV02551165,30000.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,ICT,Fixed Asset,SOFTCAT LTD,INV02551166,50000.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Sub Contracted Healthcare - NHS bodies,Income and Management Accounts,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0130481,438539.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,21-Dec-18,Scientific and Professional Staff,Child Health Support Staff,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0121019,34707.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Sub Contracted Healthcare - NHS bodies,Income and Management Accounts,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0130483,594270.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Sub Contracted Healthcare - NHS bodies,Income and Management Accounts,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0130485,959135.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Sub Contracted Healthcare - NHS bodies,Income and Management Accounts,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0130482,802134.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Sub Contracted Healthcare - NHS bodies,Income and Management Accounts,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0130484,852998.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,11-Feb-20,Sub Contracted Healthcare - NHS bodies,Neuroradiology,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0128964,25983.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,09-Dec-19,Sub Contracted Healthcare - NHS bodies,Neuroradiology,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0127759,25983.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,26-Nov-19,Nursing Staff,Central Nurse MGT TEAM DH,SOUTH LONDON AND MAUDSLEY NHS TRUST,M0127531,27500.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,19-Mar-19,Consultancy,Liver Medical,ST GEORGE'S HEALTHCARE NHS TRUST,6451884,25799.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,19-Mar-19,Consultancy,Liver Medical,ST GEORGE'S HEALTHCARE NHS TRUST,6451883,25799.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Establishment Expenses,Post Room,SWISS POST SOLUTIONS LTD,1800001372,121870.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,Establishment Expenses,Post Room,SWISS POST SOLUTIONS LTD,1800001373,44926.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,20-Mar-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,VEOLIA ENERGY AND UTILITY SERVICE UK PCS,90233745,39354.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,19-Feb-20,Premises and Fixed Plant,Facilities Estates / Maintenance,VEOLIA ENERGY AND UTILITY SERVICE UK PCS,90230160,31524.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,19-Aug-19,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH ANALYTICS LLP,91607462,21615.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,25-Jun-19,Services Provided by non-NHS bodies,Pathology JV Contract,VIAPATH SERVICES LLP,91591278,22695.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,13-Mar-20,Assets Under Construction,Fixed Asset,VINCI CONSTRUCTION UK LIMITED,20030018,20477.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,13-Mar-20,Assets Under Construction,Fixed Asset,VINCI CONSTRUCTION UK LIMITED,20030018,98289.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,23-Apr-20,Premises and Fixed Plant,PRUH & South sites operational team,VISIONS EVENT SOLUTIONS LTD,5687,83236.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,External Contract staffing and Consultan,The Havens,WOMEN AND GIRLS NETWORK,WGN838,80000.0,KICO 01 - April.csv,1
King's College Hospital NHS Foundation Trust,11-Feb-20,Premises and Fixed Plant,Endoscopy Suite,18 WEEK SUPPORT LLP,1002598,188715.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,10-Mar-20,Premises and Fixed Plant,Endoscopy Suite,18 WEEK SUPPORT LLP,1002877,217000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,20-May-20,COVID - 19,Facilities Estates / Maintenance,A J ELECTRICAL SERVICES,4045,26762.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,PHARMACY INVOICES,PHARMACY INVOICES,AAH PHARMACEUTICA KINGS COLL HOSP,,500000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,19-May-20,PHARMACY INVOICES,PHARMACY INVOICES,AAH PHARMACEUTICA KINGS COLL HOSP,,190921.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,18-May-20,Stock,Stock,AAH PHARMACEUTICALS LIMITED,PURMAR20EXCR,190921.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,31-Jul-19,Clinical Supplies and Services,Diabetes,AIR LIQUIDE UK LIMITED,00000801_326,63240.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,02-Mar-20,Premises and Fixed Plant,Renal Administration,AIRSLIE LTD,202002,64800.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,24-Nov-19,Administrative and Clerical Staff,Income and Management Accounts,ALLEN LANE,KCH10-257811C,-51251.0,KICO 02 - May.csv,-1
King's College Hospital NHS Foundation Trust,24-Nov-19,Administrative and Clerical Staff,Financial Accounting and Capital Account,ALLEN LANE,KCH10-257811M,59848.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,26-Mar-20,Stock,Stock,ALLIANCE HEALTHCARE LTD (UNICHEM),B03P07091,38317.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,14-May-20,Stock,Stock,ALLIANCE HEALTHCARE LTD (UNICHEM),B05E01295,28910.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,31-Mar-20,External Contract staffing and Consultan,Radiology Department,ALLIANCE MEDICAL,AML-151193,76143.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,03-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-03052020fri,80840.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,17-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-17052020,141576.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,10-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-10052020S,74055.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,10-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-10052020fri,116261.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,24-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-24052020S,91089.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,03-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-03052020,199076.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,26-Apr-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-26042020fri,105013.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,24-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-24052020,109891.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,17-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-17052020S,114564.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,10-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-10052020,131430.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,17-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-17052020Fri,107832.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,24-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-24052020fri,117066.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,03-May-20,Agency,Agency,ALLOCATE SOFTWARE LIMITED,KCH-03052020S,108490.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,21-Apr-20,Stock,Stock,ALLOGA UK LTD,SIN102883728,36000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,20-Apr-20,Stock,Stock,ALLOGA UK LTD,SIN102882737,28800.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,05-May-20,Stock,Stock,ALLOGA UK LTD,SIN102893552,36000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,23-Apr-20,Stock,Stock,ALLOGA UK LTD,SIN102885561,27120.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,Stock,Stock,ALLOGA UK LTD,SIN102891337,36000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,12-May-20,Stock,Stock,ALLOGA UK LTD,SIN102897430,36000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,Stock,Stock,ALLOGA UK LTD,SIN102890250,40680.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,06-May-20,Stock,Stock,ALLOGA UK LTD,SIN102894550,40680.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,23-Apr-20,Stock,Stock,ALLOGA UK LTD,SIN102885574,36000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,04-Apr-20,Assets Under Construction,Fixed Asset,ARTIC BUILDING SERVICES LTD,61097,32400.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,15-May-20,COVID - 19,COVID - 19,ATOS RE PREMIERINN     9826133200071530,,112280.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,27-Mar-20,Clinical Trials EXP,Clinical Trials EXP,BANGOR UNIVERSITY,30068346,40934.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,14-May-20,Stock,Stock,BAYER PLC,824C279044,27373.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,22-Apr-20,Stock,Stock,BAYER PLC,824C276372,26220.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,28-Apr-20,Premises and Fixed Plant,Facilities Estates / Maintenance,BENDER UK LTD,39156,28641.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,20-Feb-20,Premises and Fixed Plant,Endoscopy Suite,BMI HEALTHCARE,049_S1135_0120,49073.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,23-Apr-20,Sub Contracted Healthcare - NHS bodies,General Surgery I,BMI HEALTHCARE,023_S1111_0320,45619.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,03-Apr-20,Sub Contracted Healthcare - NHS bodies,General Surgery I,BMI HEALTHCARE,023_S1111_0220,59602.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,27-Mar-20,External Contract staffing and Consultan,Volunteers Project,BRITISH RED CROSS,650116267,34261.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,14-May-20,Premises and Fixed Plant,ICT - Management and Security,BYTES SOFTWARE SERVICES LIMITED,635303,60011.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,22-Apr-20,Premises and Fixed Plant,Waste Services,BYWATERS (LEYTON) LTD,P133463,54875.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,Establishment Expenses,Corporate Human Resources,CAPITA BUSINESS SERVICE LTD,6003983939,215703.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,29-Apr-20,Assets Under Construction,Fixed Asset,CAPITA PROPERTY & INFRASTRUCTURE LTD,6017126209,51608.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,29-Apr-20,COVID - 19,ICT - Network,CDW LTD,PSINV02747524,26065.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,27-Apr-20,COVID - 19,ICT - Network,CDW LTD,PSINV02745693,44659.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,27-Apr-20,Assets Under Construction,Fixed Asset,CHECKMATE FIRE SOLUTIONS,SE3989/7447,243374.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,02-Apr-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000524,32657.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,28-Apr-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000599,26026.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,02-Apr-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000522,26763.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,05-May-20,Premises and Fixed Plant,Accomodation,CLARION HOUSING ASSOCIATION LIMITED,FTI100000624,25718.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,09-Apr-20,Premises and Fixed Plant,Energy (P.R.U.),CORONA ENERGY,15181337,47664.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,09-Apr-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,CORONA ENERGY,15181338,227258.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,10-May-20,Premises and Fixed Plant,Energy & Utilities Denmark Hill,CORONA ENERGY,15230842,208890.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,10-May-20,Premises and Fixed Plant,Energy (P.R.U.),CORONA ENERGY,15230840,32792.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,15-May-20,Stock,Stock,CSL BEHRING UK LTD,994024026,84000.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Mar-20,Clinical Supplies and Services,Nuclear Medicine,CURIUM PHARMA UK LTD,RI10069217,28980.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,26-Apr-19,Sub Contracted Healthcare - NHS bodies,D&G Bexley MSK,DARTFORD & GRAVESHAM NHS TRUST,1000059307,129137.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Mar-20,Premises and Fixed Plant,Risk Management,DATIX LTD,SIN006613,285942.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Mar-20,Premises and Fixed Plant,Risk Management,DATIX LTD,SIN006612,41633.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,05-Apr-20,ICT,Fixed Asset,DELL COMPUTERS LTD,7402610007,25556.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,01-May-20,COVID - 19,ICT - Network,DELL COMPUTERS LTD,7402615556,62402.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Apr-20,Services Provided by non-NHS bodies,Thamesmead Dialysis Unit,DIAVERUM FACILITIES MANAGEMENT,350508,59385.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,30-Mar-20,Services Provided by non-NHS bodies,Thamesmead Dialysis Unit,DIAVERUM UK LTD,154371,57870.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,07-Apr-20,Assets Under Construction,Fixed Asset,DOOR AND WALL PROTECTION LTD,121065,62392.0,KICO 02 - May.csv,1
King's College Hospital NHS Foundation Trust,07-May-20,Premises and Fixed Plant,PFI Service Payments,EDF ENERGY,7671731,63459.0,KICO 02 - May.csv,1
