date,expensetype,expensearea,supplier,amount,file,negative
11/08/2020,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,1512398.0,CHWE 05 - August.csv,1
11/08/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 05 - August.csv,1
11/08/2020,It Shared Service,C-Virus - Preparatory Spend,Sphere Systems Powering Healthcare Ltd,25795.0,CHWE 05 - August.csv,1
11/08/2020,Service Charge - Variation Pfi,Pfi Unitary Payment,Bywest Ltd,209612.0,CHWE 05 - August.csv,1
13/08/2020,Efinancial & Eproc Maintenance,Director Of Finance,Advanced Business Software And Solutions Ltd,34045.0,CHWE 05 - August.csv,1
13/08/2020,Gas,Chelsea Site,Total Gas & Power Ltd,46055.0,CHWE 05 - August.csv,1
13/08/2020,Gas,Chelsea Site,Total Gas & Power Ltd,83040.0,CHWE 05 - August.csv,1
13/08/2020,Gas,Chelsea Site,Total Gas & Power Ltd,83206.0,CHWE 05 - August.csv,1
13/08/2020,Services From Non Nhs Org,Pharmacy Outpatients,Boots Uk Ltd,43704.0,CHWE 05 - August.csv,1
13/08/2020,Services From Non Nhs Org,Pharmacy Outpatients,Boots Uk Ltd,46781.0,CHWE 05 - August.csv,1
13/08/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,40871.0,CHWE 05 - August.csv,1
13/08/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,35271.0,CHWE 05 - August.csv,1
13/08/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,41758.0,CHWE 05 - August.csv,1
13/08/2020,Drugs,Chelsea Pharmacy,Csl Behring Uk Ltd,42000.0,CHWE 05 - August.csv,1
13/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),89356.0,CHWE 05 - August.csv,1
13/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),69043.0,CHWE 05 - August.csv,1
18/08/2020,Building Expenditure,St Mary Abbots Ward ICU Conversion,Jca Engineering Limited,388170.0,CHWE 05 - August.csv,1
18/08/2020,Soft Services,Trust-wide,Iss Mediclean Limited,2353226.0,CHWE 05 - August.csv,1
18/08/2020,Computer Maintenance Contracts,Management Obstetrics,K2 Medical Systems Ltd,40013.0,CHWE 05 - August.csv,1
18/08/2020,Equipment Expenditure,Endoscopy,Karl Storz Endoscopy (Uk) Ltd,30208.0,CHWE 05 - August.csv,1
18/08/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Mi Hub Limited T/A Alexandra,175000.0,CHWE 05 - August.csv,1
18/08/2020,Minor Works,Facilities Management,Bouygues E&S Fm Uk Limited,30750.0,CHWE 05 - August.csv,1
18/08/2020,Soft Services,Trust-wide,Iss Mediclean Limited,45141.0,CHWE 05 - August.csv,1
18/08/2020,Pathology - Contract W.M.U.H.,Path Central Purchasing,Beckman Coulter United Kingdom Ltd,65425.0,CHWE 05 - August.csv,1
18/08/2020,Telephones - Private Circuits,Financial Management Team,Virgin Media Business (Account 921371),33622.0,CHWE 05 - August.csv,1
18/08/2020,Commercial Rents and Service Charge,Dean Street Facilities,Amas Ltd,173790.0,CHWE 05 - August.csv,1
20/08/2020,General Maintenance Contracts,Path Central Purchasing,Medecon Healthcare Uk Ltd,42348.0,CHWE 05 - August.csv,1
20/08/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Mi Hub Limited T/A Alexandra,175000.0,CHWE 05 - August.csv,1
20/08/2020,Non-Nhs Contracts,Cardiac Cath Lab,Medtronic Limited,159504.0,CHWE 05 - August.csv,1
25/08/2020,Agency Nurse - Band 5,Chelsea site,Care Providers Ltd,89453.0,CHWE 05 - August.csv,1
25/08/2020,Agency Nurse - Band 5,Chelsea site,Care Providers Ltd,72229.0,CHWE 05 - August.csv,1
25/08/2020,General Maintenance Contracts,Chief Operating Office,Soliton  It Limited,218484.0,CHWE 05 - August.csv,1
25/08/2020,General Maintenance Contracts,Chelsea Site,Jca Engineering Limited,126541.0,CHWE 05 - August.csv,1
25/08/2020,General Maintenance Contracts,Chelsea Site,Jca Engineering Limited,64412.0,CHWE 05 - August.csv,1
25/08/2020,General Maintenance Contracts,Chelsea Site,Jca Engineering Limited,95079.0,CHWE 05 - August.csv,1
25/08/2020,General Maintenance Contracts,Chelsea Site,Jca Engineering Limited,153383.0,CHWE 05 - August.csv,1
25/08/2020,Image Exchange Portal,Radiology,Medica Reporting Ltd (Medica Group),47520.0,CHWE 05 - August.csv,1
25/08/2020,Image Exchange Portal,Radiology,Medica Reporting Ltd (Medica Group),37902.0,CHWE 05 - August.csv,1
25/08/2020,Minor Works,The Mortuary Department,Bywest Ltd,82456.0,CHWE 05 - August.csv,1
25/08/2020,Non-Nhs Contracts,Radiology Department,Medica Reporting Ltd (Medica Group),43309.0,CHWE 05 - August.csv,1
25/08/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,32945.0,CHWE 05 - August.csv,1
25/08/2020,Drugs,Chelsea Pharmacy,St George'S University Hospitals Nhs Ft,119949.0,CHWE 05 - August.csv,1
27/08/2020,Agency Nurse - Band 5,Chelsea site,Care Providers Ltd,95281.0,CHWE 05 - August.csv,1
27/08/2020,Building Expenditure,Extension ICU & NICU,Mclaughlin & Harvey Ltd,432641.0,CHWE 05 - August.csv,1
27/08/2020,General Maintenance Contracts,Cardiac Physiology,Nhs Supply Chain Maintenance (201),45153.0,CHWE 05 - August.csv,1
27/08/2020,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 05 - August.csv,1
27/08/2020,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 05 - August.csv,1
27/08/2020,Professional Fees,Communications,Nla Media Access Limited,32496.0,CHWE 05 - August.csv,1
27/08/2020,Rates & Council Tax,West Middlesex Site,London Borough Of Hounslow,90972.0,CHWE 05 - August.csv,1
27/08/2020,Rates & Council Tax,Chelsea Site,Westminster City Council,26866.0,CHWE 05 - August.csv,1
27/08/2020,Rates & Council Tax,Chelsea Site,Royal Borough Of Kensington And Chelsea,223972.0,CHWE 05 - August.csv,1
27/08/2020,Sbs Service Charge,Hr Directorate Team - Executiv,Nhs Shared Business Services,36699.0,CHWE 05 - August.csv,1
27/08/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,52181.0,CHWE 05 - August.csv,1
27/08/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,35606.0,CHWE 05 - August.csv,1
27/08/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,39156.0,CHWE 05 - August.csv,1
27/08/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,36631.0,CHWE 05 - August.csv,1
27/08/2020,Drugs,Chelsea Pharmacy,University College London Hospitals Nhs Ft,96148.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),96430.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),109137.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),65864.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),72485.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),114591.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),67414.0,CHWE 05 - August.csv,1
27/08/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),117840.0,CHWE 05 - August.csv,1
27/08/2020,Water,West Middlesex Site,Castle Water Ltd,29350.0,CHWE 05 - August.csv,1
27/08/2020,Insurance Contributions,Legal Services,Nhs Resolution C/O Nhs Litigation Authority,2906752.0,CHWE 05 - August.csv,1
01/09/2020,Building Expenditure,Lift Services,Specialist Lift Services,115776.0,CHWE 06 - September.csv,1
01/09/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,38141.0,CHWE 06 - September.csv,1
01/09/2020,Electricty,Trust-wide,Edf Energy 1 Ltd,181818.0,CHWE 06 - September.csv,1
01/09/2020,Equipment Expenditure,Microbiology,Biomerieux Uk Limited,65625.0,CHWE 06 - September.csv,1
01/09/2020,Gas,Trust-wide,Total Gas & Power Ltd,56768.0,CHWE 06 - September.csv,1
01/09/2020,Minor Works,Facilities Management,Bywest Ltd,34164.0,CHWE 06 - September.csv,1
01/09/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 06 - September.csv,1
01/09/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 06 - September.csv,1
01/09/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 06 - September.csv,1
01/09/2020,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 06 - September.csv,1
01/09/2020,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,36000.0,CHWE 06 - September.csv,1
01/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),111680.0,CHWE 06 - September.csv,1
01/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),64818.0,CHWE 06 - September.csv,1
01/09/2020,Typing&Transcription Services,Opd Admin Musculo Skeletal,Dscribe Ltd,34722.0,CHWE 06 - September.csv,1
01/09/2020,Typing&Transcription Services,Opd Admin Musculo Skeletal,Dscribe Ltd,29506.0,CHWE 06 - September.csv,1
03/09/2020,Computer Maintenance Contracts,Covid 19 Testing Software Licences and Support,Idox Health Ltd,70125.0,CHWE 06 - September.csv,1
03/09/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,980874.0,CHWE 06 - September.csv,1
03/09/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,842390.0,CHWE 06 - September.csv,1
03/09/2020,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,168008.0,CHWE 06 - September.csv,1
03/09/2020,General Maintenance Contracts,Decontamination Services Dept,Nhs Supply Chain Maintenance (201),45419.0,CHWE 06 - September.csv,1
03/09/2020,Hard FM,Trust-wide,Jca Engineering Limited,376665.0,CHWE 06 - September.csv,1
03/09/2020,Acute Psychiatry, Therapies Eic,West London Mental Health Nhs Trust,520000.0,CHWE 06 - September.csv,1
03/09/2020,Services From N.H.S. Bodies,Hiv Testing,The Princess Alexandra Hospital Nhs Trust,52906.0,CHWE 06 - September.csv,1
03/09/2020,Services From Non Nhs Org,Medical Outliers,Medihome Ltd,64358.0,CHWE 06 - September.csv,1
03/09/2020,Services From Non Nhs Org,Medical Outliers,Medihome Ltd,55733.0,CHWE 06 - September.csv,1
03/09/2020,Services From Non Nhs Org,Medical Outliers,Medihome Ltd,55733.0,CHWE 06 - September.csv,1
03/09/2020,Services From Non Nhs Org,Medical Outliers,Medihome Ltd,55733.0,CHWE 06 - September.csv,1
03/09/2020,Services From Non Nhs Org,Medical Outliers,Medihome Ltd,55733.0,CHWE 06 - September.csv,1
03/09/2020,Pathology Services,Sexual Health - Sutton,The Doctors Laboratory,51801.0,CHWE 06 - September.csv,1
03/09/2020,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 06 - September.csv,1
03/09/2020,Lab. Equipment - Routine Items,Respiratory - Management,Baywater Healthcare Uk Ltd,26746.0,CHWE 06 - September.csv,1
08/09/2020,Agency A&C - Band 2,Epr Cross Site Project,Brook Street Bureau Plc,37754.0,CHWE 06 - September.csv,1
08/09/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Mi Hub Limited T/A Alexandra,350000.0,CHWE 06 - September.csv,1
08/09/2020,Other Printing,I.T Management,Hp Inc. Uk Limited,25858.0,CHWE 06 - September.csv,1
08/09/2020,Service Charge - Core Pfi,Pfi Unitary Payment,Bywest Ltd,1511817.0,CHWE 06 - September.csv,1
10/09/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,90254.0,CHWE 06 - September.csv,1
10/09/2020,Building Expenditure,Upgarde of Marjory Warren Ward,Ensigna Construction Ltd,156930.0,CHWE 06 - September.csv,1
10/09/2020,Building Expenditure,Nell Gwynne Ward Refurbishment,Ensigna Construction Ltd,220954.0,CHWE 06 - September.csv,1
10/09/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,34573.0,CHWE 06 - September.csv,1
10/09/2020,Equipment Expenditure,Clinical Engineering Chelsea Site,Inspiration Healthcare,125730.0,CHWE 06 - September.csv,1
10/09/2020,General Computer Hardware,Epr Cross Site Project,Cerner Limited,33267.0,CHWE 06 - September.csv,1
10/09/2020,General Computer Software,Clinical Govnance & Corp Affairs,Datix  Ltd,37630.0,CHWE 06 - September.csv,1
10/09/2020,General Maintenance Contracts,Anaesthetics Staff,Rotamap Ltd,63726.0,CHWE 06 - September.csv,1
10/09/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Mi Hub Limited T/A Alexandra,175000.0,CHWE 06 - September.csv,1
10/09/2020,M.S.S.E. - Routine Purchases,General Theatres,Sigmacon (U.K) Ltd,28800.0,CHWE 06 - September.csv,1
10/09/2020,Non-Nhs Contracts,Cardiac Cath Lab,Medtronic Limited,128866.0,CHWE 06 - September.csv,1
10/09/2020,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,46834.0,CHWE 06 - September.csv,1
10/09/2020,Drugs,West Middlesex Pharmacy,Dialachemist Ltd T/A Springmed Solutions,34020.0,CHWE 06 - September.csv,1
10/09/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,63367.0,CHWE 06 - September.csv,1
10/09/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,48712.0,CHWE 06 - September.csv,1
10/09/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,48848.0,CHWE 06 - September.csv,1
10/09/2020,X-Ray Equipment Contracts,Radiology Department,Hologic Ltd,45420.0,CHWE 06 - September.csv,1
10/09/2020,Recharges  Pay and non-pay costs,Clinical Trial Facility,Imperial College London,54571.0,CHWE 06 - September.csv,1
10/09/2020,Service Charge - Variation Pfi,Pfi Unitary Payment,Bywest Ltd,584658.0,CHWE 06 - September.csv,1
11/09/2020,M.S.S.E. - Other,C-Virus - Preparatory Spend,Emmo Holdings Ltd,1432500.0,CHWE 06 - September.csv,1
11/09/2020,Other Consultancy,Strategy And Marketing,Advisory Board Company,25302.0,CHWE 06 - September.csv,1
15/09/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,70172.0,CHWE 06 - September.csv,1
15/09/2020,Building Expenditure,Nell Gwynne Ward Refurbishment,Ensigna Construction Ltd,303695.0,CHWE 06 - September.csv,1
15/09/2020,Building Expenditure,St Mary Abbots Ward Refurbishment,Jca Engineering Limited,329672.0,CHWE 06 - September.csv,1
15/09/2020,Building Expenditure,Transformer Replacement and Upgrade ,Jca Engineering Limited,434876.0,CHWE 06 - September.csv,1
15/09/2020,Soft Services,Trust-wide,Iss Mediclean Limited,2356792.0,CHWE 06 - September.csv,1
15/09/2020,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 06 - September.csv,1
17/09/2020,Drugs,Chelsea Pharmacy,Boots Uk Ltd,797723.0,CHWE 06 - September.csv,1
17/09/2020,Rent Rates & Service Charge,Chelsea Harbour,Chelsea Harbour Ltd,48990.0,CHWE 06 - September.csv,1
17/09/2020,Rent Rates & Service Charge,Chelsea Harbour,Chelsea Harbour Ltd,31404.0,CHWE 06 - September.csv,1
17/09/2020,Rent Rates & Service Charge,Chelsea Harbour,Chelsea Harbour Ltd,40425.0,CHWE 06 - September.csv,1
17/09/2020,Research & Development Exp,Prep Study,The Newcastle Upon Tyne Hospitals Nhs Ft,39852.0,CHWE 06 - September.csv,1
17/09/2020,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,32728.0,CHWE 06 - September.csv,1
17/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),65629.0,CHWE 06 - September.csv,1
17/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),103051.0,CHWE 06 - September.csv,1
17/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),68396.0,CHWE 06 - September.csv,1
17/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),123209.0,CHWE 06 - September.csv,1
17/09/2020,Commercial Rents and Service Charge,Dean Street Facilities,Amas Ltd,173790.0,CHWE 06 - September.csv,1
22/09/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,59129.0,CHWE 06 - September.csv,1
22/09/2020,Building Expenditure,Upgarde of Marjory Warren Ward,Ensigna Construction Ltd,299592.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,244198.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,107288.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,57678.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,54665.0,CHWE 06 - September.csv,1
22/09/2020,I.T. Expenditure,NWL Collaborative Bank Project (NHSi Programme),Locum Tap Ltd T/A Patchwork Health,42000.0,CHWE 06 - September.csv,1
22/09/2020,Pathology Services,Sexual Health - Sutton,The Doctors Laboratory,85439.0,CHWE 06 - September.csv,1
22/09/2020,Nhs Blood Products,Haematology Department,Nhs Blood Transplant,57939.0,CHWE 06 - September.csv,1
22/09/2020,Nhs Blood Products,Pathology And Blood,Nhs Blood Transplant,74548.0,CHWE 06 - September.csv,1
22/09/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,178520.0,CHWE 06 - September.csv,1
22/09/2020,Nw London Pathology Contract,Imperial Pathology (Central),North West London Pathology,1808593.0,CHWE 06 - September.csv,1
22/09/2020,Pathology - Contract W.M.U.H.,Path Central Purchasing,Beckman Coulter United Kingdom Ltd,65425.0,CHWE 06 - September.csv,1
22/09/2020,Rates & Council Tax,West Middlesex site,London Borough Of Hounslow,90972.0,CHWE 06 - September.csv,1
22/09/2020,Rates & Council Tax,Dean St Facilities,Westminster City Council,26866.0,CHWE 06 - September.csv,1
22/09/2020,Rates & Council Tax,Chelsea Site,Royal Borough Of Kensington And Chelsea,223972.0,CHWE 06 - September.csv,1
22/09/2020,Research & Development Exp,Pioneer,Research Organisation (Kc) Ltd,177600.0,CHWE 06 - September.csv,1
22/09/2020,Sbs Service Charge,Hr Directorate Team - Executiv,Nhs Shared Business Services,36699.0,CHWE 06 - September.csv,1
22/09/2020,Services From N.H.S. Bodies,Imperial Gum Contract,Imperial College Healthcare Nhs Trust,89734.0,CHWE 06 - September.csv,1
22/09/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,26461.0,CHWE 06 - September.csv,1
22/09/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,46604.0,CHWE 06 - September.csv,1
22/09/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,36852.0,CHWE 06 - September.csv,1
22/09/2020,Staff Flow Central Account,Trust-wide,Liaison Financial Services Ltd,61594.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,Chelsea Pharmacy,Alloga Uk Limited,27000.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,41400.0,CHWE 06 - September.csv,1
22/09/2020,Drugs,West Middlesex Pharmacy,Roche Products Ltd,46763.0,CHWE 06 - September.csv,1
22/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),118067.0,CHWE 06 - September.csv,1
22/09/2020,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),77017.0,CHWE 06 - September.csv,1
22/09/2020,Insurance Contributions,Trust-wide,Nhs Resolution C/O Nhs Litigation Authority,2906752.0,CHWE 06 - September.csv,1
24/09/2020,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,83687.0,CHWE 06 - September.csv,1
24/09/2020,Electricty,Trust-wide,Edf Energy 1 Ltd,190991.0,CHWE 06 - September.csv,1
24/09/2020,Transport ,Trust-wide,Hats Group Ltd,34135.0,CHWE 06 - September.csv,1
24/09/2020,Water,Estate Management Department,Castle Water Ltd,32163.0,CHWE 06 - September.csv,1
28/09/2020,M.S.S.E. - Routine Purchases,C-Virus - Preparatory Spend,Full Support Healthcare Ltd,25950.0,CHWE 06 - September.csv,1
28/09/2020,Soft Services,Trust-wide,Iss Mediclean Limited,45141.0,CHWE 06 - September.csv,1
02/02/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,75532.0,CHWE 11 - February.csv,1
02/02/2021,Books & Publications,I.T Management,Intersystems,30282.0,CHWE 11 - February.csv,1
02/02/2021,Computer Maintenance Contracts,Management - Hiv/Gum,Idox Health Ltd,31602.0,CHWE 11 - February.csv,1
02/02/2021,Computer Maintenance Contracts,Management - Hiv/Gum,Idox Health Ltd,48087.0,CHWE 11 - February.csv,1
02/02/2021,Computer Maintenance Contracts,Management - Hiv/Gum,Idox Health Ltd,57600.0,CHWE 11 - February.csv,1
02/02/2021,Computer Maintenance Contracts,Womens & Childrens Management,Hd Clinical Limited,69000.0,CHWE 11 - February.csv,1
02/02/2021,Drugs,Hiv Drugs - Herts,West Hertfordshire Hospitals Nhs Trust,132716.0,CHWE 11 - February.csv,1
02/02/2021,Equipment Expenditure,Eye Clinic First Floor MM,Heidelberg Engineering Limited,90732.0,CHWE 11 - February.csv,1
02/02/2021,General Computer Hardware,Epr Cross Site Project,Cerner Limited,33267.0,CHWE 11 - February.csv,1
02/02/2021,General Maintenance Contracts,Trust-wide,Jca Engineering Limited,424347.0,CHWE 11 - February.csv,1
02/02/2021,Drugs,Chelsea Pharmacy,Aah Pharmaceuticals Ltd,46282.0,CHWE 11 - February.csv,1
02/02/2021,Drugs,Chelsea Pharmacy,Bayer Plc,45622.0,CHWE 11 - February.csv,1
02/02/2021,Drugs,West Middlesex Pharmacy,Alloga Uk Limited,27000.0,CHWE 11 - February.csv,1
02/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),75748.0,CHWE 11 - February.csv,1
02/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),114431.0,CHWE 11 - February.csv,1
02/02/2021,Lab. Equipment - Major Items,Pathology 1st Floor,Nhs Supply Chain Maintenance (201),83414.0,CHWE 11 - February.csv,1
04/02/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,76077.0,CHWE 11 - February.csv,1
04/02/2021,Computer Maintenance Contracts,Management - Hiv/Gum,Somerset Nhs Foundation Trust,30295.0,CHWE 11 - February.csv,1
04/02/2021,I.T. Expenditure,NWL Collaborative Bank Project (NHSi Programme),Locum Tap Ltd T/A Patchwork Health,48000.0,CHWE 11 - February.csv,1
04/02/2021,Drugs,Chelsea Pharmacy,Alliance Healthcare (Distribution ) Ltd,30221.0,CHWE 11 - February.csv,1
04/02/2021,Drugs,Chelsea Pharmacy,Gilead Sciences Ltd,25281.0,CHWE 11 - February.csv,1
04/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),87960.0,CHWE 11 - February.csv,1
04/02/2021,Clinical Supplies,Divisional Areas,Nhs Supply Chain Roarp (101),120817.0,CHWE 11 - February.csv,1
04/02/2021,Typing&Transcription Services,General Medicine Management,Scribetech Uk Ltd,32159.0,CHWE 11 - February.csv,1
09/02/2021,Building Expenditure,ACU,Jca Engineering Limited,58637.0,CHWE 11 - February.csv,1
09/02/2021,Building Expenditure,Extension to NICU and ICU,Mclaughlin & Harvey Ltd,685596.0,CHWE 11 - February.csv,1
09/02/2021,Drugs,Hiv Drugs - Harlow,The Princess Alexandra Hospital Nhs Trust,45911.0,CHWE 11 - February.csv,1
09/02/2021,Pathology Services,Sexual Health - Sutton,The Doctors Laboratory,89091.0,CHWE 11 - February.csv,1
09/02/2021,Non-Nhs Contracts,Radiology Department,Medica Reporting Ltd (Medica Group),45211.0,CHWE 11 - February.csv,1
09/02/2021,Soft Services,Trust-wide,Iss Mediclean Limited,45141.0,CHWE 11 - February.csv,1
09/02/2021,Recharges  Pay and non-pay costs,Imperial Gum Contract,Imperial College Healthcare Nhs Trust,119434.0,CHWE 11 - February.csv,1
09/02/2021,Dispensing Fee,Pharmacy Outpatients,Boots Uk Ltd,25502.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,41758.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 11 - February.csv,1
09/02/2021,Sterile Services Contract,Sterile Services Dept,Ihss Limited,42783.0,CHWE 11 - February.csv,1
09/02/2021,Drugs,Chelsea Pharmacy,Alloga Uk Limited,36000.0,CHWE 11 - February.csv,1
09/02/2021,Drugs,Chelsea Pharmacy,Bio Products Laboratory Ltd,68640.0,CHWE 11 - February.csv,1
09/02/2021,Drugs,West Middlesex Pharmacy,Roche Products Ltd,32975.0,CHWE 11 - February.csv,1
09/02/2021,Drugs,West Middlesex Pharmacy,Bio Products Laboratory Ltd,54080.0,CHWE 11 - February.csv,1
09/02/2021,Typing&Transcription Services,Cw Surgery Management,Scribetech Uk Ltd,26431.0,CHWE 11 - February.csv,1
09/02/2021,Lab. Equipment - Routine Items,Respiratory - Management,Baywater Healthcare Uk Ltd,27908.0,CHWE 11 - February.csv,1
11/02/2021,Agency Nurse - Band 5,Chelsea Site,Care Providers Ltd,56659.0,CHWE 11 - February.csv,1
11/02/2021,Building Expenditure,ITU Surge Variation - VE564B - Phase 2,Bywest Ltd,126201.0,CHWE 11 - February.csv,1
11/02/2021,Computer Maintenance Contracts,Electronic Document Management,Kainos Evolve Limited,151200.0,CHWE 11 - February.csv,1
11/02/2021,Drugs,Chelsea Pharmacy,Boots Uk Ltd,912987.0,CHWE 11 - February.csv,1
11/02/2021,Drugs,Chelsea Pharmacy,Boots Uk Ltd,1103864.0,CHWE 11 - February.csv,1
11/02/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,169473.0,CHWE 11 - February.csv,1
11/02/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,574587.0,CHWE 11 - February.csv,1
11/02/2021,It Shared Service,Ict - Shared Services Project,Sphere Systems Powering Healthcare Ltd,797940.0,CHWE 11 - February.csv,1
16/02/2021,Building Expenditure,ITU Surge Variation - VE564B - Phase 2,Bywest Ltd,268532.0,CHWE 11 - February.csv,1
16/02/2021,Building Expenditure,ITU Surge Variation - VE564B - Phase 2,Bywest Ltd,92569.0,CHWE 11 - February.csv,1
16/02/2021,Building Expenditure,"Refurbishment and Reconfiguration of SDEC, RESUS & TRIAGE Room3",Ensigna Construction Ltd,121980.0,CHWE 11 - February.csv,1
