date,expensetype,supplier,transactionnumber,amount,file,negative,expensearea
30/09/2020,C&M-PMS PCN DES Participation,PRINCE OF WALES ROAD,33842242,1390.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS LES Primary Care Offer,PRINCE OF WALES ROAD,33842242,5521.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS QOF Aspiration,PRINCE OF WALES ROAD,33842242,6316.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Funding Differential Review,PRINCE OF WALES ROAD,33842242,6831.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Rates,PRINCE OF WALES ROAD,33842242,17408.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Actual Rent,PRINCE OF WALES ROAD,33842242,57575.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Contract Value,PRINCE OF WALES ROAD,33842242,71291.0,NCL 06 - September.pdf.csv,1,
30/09/2020,Clinical&Medical-Clinical Other,PROBRAND LTD,33793602,5083.0,NCL 06 - September.pdf.csv,1,
30/09/2020,Clinical&Medical-Clinical Other,PROBRAND LTD,33793602,25419.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS DES Learn Dsblty Hlth Chk,RAINBOW PRACTICE,33855242,420.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS PCN DES Participation,RAINBOW PRACTICE,33855242,825.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS QOF Aspiration,RAINBOW PRACTICE,33855242,3048.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS LES Primary Care Offer,RAINBOW PRACTICE,33855242,3169.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Funding Differential Review,RAINBOW PRACTICE,33855242,3175.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Notional Rent,RAINBOW PRACTICE,33855242,4584.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Contract Value,RAINBOW PRACTICE,33855242,42730.0,NCL 06 - September.pdf.csv,1,
30/09/2020,Cont Care-Mental Health (<65),RICHMOND FELLOWSHIP,33789784,104898.0,NCL 06 - September.pdf.csv,1,
30/09/2020,Cont Care-Mental Health (<65),RICHMOND FELLOWSHIP,33850017,104898.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Prof Fees Prescribing,RIDGMOUNT PRACTICE,34004764,9.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Cost of Drugs -Prescribing,RIDGMOUNT PRACTICE,34004764,34.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS PCN DES Participation,RIDGMOUNT PRACTICE,34004764,2451.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS QOF Aspiration,RIDGMOUNT PRACTICE,34004764,4012.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Prem Rates,RIDGMOUNT PRACTICE,34004764,8157.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS LES Primary Care Offer,RIDGMOUNT PRACTICE,34004764,9287.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Prem Actual Rent,RIDGMOUNT PRACTICE,34004764,26041.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Global Sum,RIDGMOUNT PRACTICE,34004764,131329.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS PCN DES Participation,RILEY HOUSE SURGERY,33855241,1117.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Rates,RILEY HOUSE SURGERY,33855241,2285.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS DES Learn Dsblty Hlth Chk,RILEY HOUSE SURGERY,33855241,3500.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS LES Primary Care Offer,RILEY HOUSE SURGERY,33855241,4287.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Funding Differential Review,RILEY HOUSE SURGERY,33855241,5414.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS QOF Aspiration,RILEY HOUSE SURGERY,33855241,5710.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Notional Rent,RILEY HOUSE SURGERY,33855241,7420.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Contract Value,RILEY HOUSE SURGERY,33855241,60354.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Prof Fees Prescribing,RISE GROUP PRACTICE,34004739,29.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Cost of Drugs -Prescribing,RISE GROUP PRACTICE,34004739,190.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS QOF Aspiration,RISE GROUP PRACTICE,34004739,3175.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS PCN DES Participation,RISE GROUP PRACTICE,34004739,10784.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Global Sum,RISE GROUP PRACTICE,34004739,42758.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Additional Staff Payments,RUTLAND HOUSE,33842525,911.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Rates,RUTLAND HOUSE,33842525,1548.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Funding Differential Review,RUTLAND HOUSE,33842525,3356.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS QOF Aspiration,RUTLAND HOUSE,33842525,3517.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Prem Notional Rent,RUTLAND HOUSE,33842525,3545.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS PCN DES Participation,RUTLAND HOUSE,33842525,11609.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-PMS Contract Value,RUTLAND HOUSE,33842525,46411.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Prof Fees Prescribing,S PRASAD,34004562,110.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Cost of Drugs -Prescribing,S PRASAD,34004562,110.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS PCN DES Participation,S PRASAD,34004562,724.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Prem Notional Rent,S PRASAD,34004562,3035.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS QOF Aspiration,S PRASAD,34004562,3248.0,NCL 06 - September.pdf.csv,1,
30/09/2020,C&M-GMS Global Sum,S PRASAD,34004562,37670.0,NCL 06 - September.pdf.csv,1,
2/28/2021,Clinical&Medical-Independent Sector,AUDIOLOGICAL SCIENCE LTD,35736528,-66812.0,NCL 11 - February.pdf.csv,-1,COMMUNITY SERVICES
2/28/2021,Clinical&Medical-Independent Sector,AUDIOLOGICAL SCIENCE LTD,35736527,-60000.0,NCL 11 - February.pdf.csv,-1,COMMUNITY SERVICES
2/28/2021,C&M-APMS Contract Value,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,35592829,-54333.0,NCL 11 - February.pdf.csv,-1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35541687,-33333.0,NCL 11 - February.pdf.csv,-1,MENTAL HEALTH CONTRACTS
2/28/2021,Clinical&Medical-Voluntary Sector,AGE UK BARNET,35634490,30000.0,NCL 11 - February.pdf.csv,1,DEMENTIA
2/28/2021,C&M-PMS Contract Value,DR FJ MCKENZIE EAST FINCHLEY,35590760,30173.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS PCN DES Clinical Director,DR ROHAN,35616397,30364.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS PCN DES Participation,DR ROHAN,35616397,30540.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,DELL CORPORATION LTD,35684427,30970.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,Clinical&Medical-Independent Sector,CYGNET LEARNING DISABILITIES LTD,35555917,31248.0,NCL 11 - February.pdf.csv,1,LEARNING DIFFICULTIES
2/28/2021,C&M-PMS PCN DES Clinical Director,DR M STEINBERG,35616391,31808.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS PCN DES Participation,BOUNDS GREEN GROUP PRACTICE,35616387,31860.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,BARNDOC HEALTHCARE LTD,35736529,32383.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,Clinical&Medical-Independent Sector,AUDIOLOGICAL SCIENCE LTD,35736517,32520.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,C&M-GMS Global Sum,BLOOMSBURY SURGERY,35768031,32580.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,CYGNET LEARNING DISABILITIES LTD,35580766,33120.0,NCL 11 - February.pdf.csv,1,LEARNING DIFFICULTIES
2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35540790,33333.0,NCL 11 - February.pdf.csv,1,MENTAL HEALTH CONTRACTS
2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35541666,33333.0,NCL 11 - February.pdf.csv,1,MENTAL HEALTH CONTRACTS
2/28/2021,Clinical&Medical-Voluntary Sector,COMMUNITY BARNET,35815402,34500.0,NCL 11 - February.pdf.csv,1,MENTAL HEALTH CONTRACTS
2/28/2021,Clinical&Medical-Voluntary Sector,COMMUNITY BARNET,35815411,34500.0,NCL 11 - February.pdf.csv,1,MENTAL HEALTH CONTRACTS
2/28/2021,Clinical&Medical-Voluntary Sector,COMMUNITY BARNET,35815777,34500.0,NCL 11 - February.pdf.csv,1,I+E SET-UP DEFAULT
2/28/2021,Programme Support Costs,ATTAIN HEALTH MANAGEMENT SERVICES LTD,35778219,35340.0,NCL 11 - February.pdf.csv,1,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT
2/28/2021,C&M-GMS Global Sum,BELSIZE PRIORY MEDICAL PRACTICE,35768019,35848.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,DR IKUWUKE,35595630,36223.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,35595672,36408.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Voluntary Sector,AGE UK CAMDEN,35802450,37056.0,NCL 11 - February.pdf.csv,1,LONG TERM CONDITIONS
2/28/2021,Clinical&Medical-Voluntary Sector,AGE UK CAMDEN,35802455,37056.0,NCL 11 - February.pdf.csv,1,LONG TERM CONDITIONS
2/28/2021,Clinical&Medical-Independent Sector,BARNDOC HEALTHCARE LTD,35556305,38280.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,C&M-GMS C&M-APMS PCN DES Physician Assoc,AMPTHILL PRACTICE,35768021,38405.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,ADLER & ROSENBERG,35769361,38461.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-APMS Contract Value,BARNDOC HEALTHCARE LTD,35590798,38509.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,DERWENT CRESCENT MEDICAL CENTRE,35590758,38746.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,ARCADIAN GARDENS,35766464,39650.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,BOUNCES ROAD SURGERY,35782310,40223.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,CORNWALL HOUSE SURGERY,35769364,40513.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,DELL CORPORATION LTD,35684428,40750.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,Clinical&Medical-Independent Sector,DELL CORPORATION LTD,35684429,40750.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,Clinical&Medical-Independent Sector,DELL CORPORATION LTD,35684430,40750.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,Clinical&Medical-Independent Sector,DELL CORPORATION LTD,35684431,40750.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,Clinical&Medical-Independent Sector,DELL CORPORATION LTD,35684432,40750.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,C&M-APMS Contract Value,CHALFONT ROAD SURGERY,35595624,41498.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,DR JEYARAJAH,35595632,41961.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35635673,43177.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,C&M-GMS PCN DES Clinical Director,AMPTHILL PRACTICE,35768021,43797.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,ARNOS GROVE MEDICAL CENTRE,35595617,44179.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,BINCOTE ROAD SURGERY,35595619,46037.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,COCKFOSTERS MEDICAL CENTRE,35766473,48056.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Prem Actual Rent,CLAASSEN & PARTNER,35590756,48510.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,ANDOVER MEDICAL CENTRE,35768025,48965.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,CHESHIRE ROAD SURGERY,35595677,49191.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-APMS Contract Value,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,35616378,49473.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,CATARACT CENTRE,35582474,50000.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,Training Expenses,COMMUNITY MATTERS,35495483,50848.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,C&M-APMS LES CCG Constitution,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,35616378,51943.0,NCL 11 - February.pdf.csv,1,LOCAL ENHANCED SERVICES
2/28/2021,C&M-GMS PCN DES Clin Pharmacist,CARLTON HOUSE SURGERY,35676564,53164.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS PCN DES Clin Pharmacist,CARLTON HOUSE SURGERY,35676563,54215.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,CLAASSEN & PARTNER,35590756,54660.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,CHOLMLEY GARDENS MEDICAL CENTRE,35592799,55120.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-APMS Contract Value,AT MEDICS MITCHISON ROAD SURGERY,35592824,55156.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,CHARLTON HOUSE MEDICAL CENTRE,35766469,55456.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,CROUCH HALL SURGERY,35595626,58241.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,DR AZIM & PARTNERS,35769419,58483.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,CATARACT CENTRE,35791913,59231.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,C&M-GMS Global Sum,DR QM RAHMAN,35766485,59923.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,BRUNSWICK PARK MEDICAL PRACTICE,35782373,60727.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,CITY ROAD MEDICAL CENTRE,35768035,62520.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-APMS Contract Value,AT MEDICS LTD KINGS CROSS SURGEY,35592822,63410.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,AMPTHILL PRACTICE,35768021,65197.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,BRIDGE HOUSE SURGERY,35595622,69106.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,CONSULTANT CONNECT LTD,35643652,69792.0,NCL 11 - February.pdf.csv,1,NCAS/OATS
2/28/2021,C&M-APMS Contract Value,DR ROHAN,35598308,74688.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,AMWELL PRACTICE,35768023,74987.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,DR CAPLAN,35595628,75638.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,BRITISH RED CROSS SOCIETY,35687368,79321.0,NCL 11 - February.pdf.csv,1,WINTER RESILIENCE
2/28/2021,C&M-PMS Contract Value,DR DS MONKMAN,35590762,79609.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-APMS Contract Value,AT MEDICS LTD(HANLEY),35592826,84157.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35635668,85441.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,C&M-PMS Contract Value,DR M STEINBERG,35616391,86127.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,ANGEL SURGERY,35595613,87040.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,ADELAIDE MEDICAL CENTRE LONDON,35768029,90095.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35750742,90935.0,NCL 11 - February.pdf.csv,1,CHILD AND ADOLESCENT MENTAL HEALTH
2/28/2021,Clinical&Medical-Independent Sector,CATARACT CENTRE,35791915,93724.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,C&M-PMS Contract Value,ABERNETHY HOUSE,35595615,94670.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,ABBEY MEDICAL CENTER LONDON,35768027,95087.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,CLERKENWELL MEDICAL PRACTICE,35768038,106660.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Training Materials,AT MEDICS LTD,35538606,107500.0,NCL 11 - February.pdf.csv,1,GP FORWARD VIEW
2/28/2021,Training Materials,AT MEDICS LTD,35538607,107500.0,NCL 11 - February.pdf.csv,1,GP FORWARD VIEW
2/28/2021,C&M-APMS Contract Value,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,35616380,108666.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Programme Support Costs,CHS HEALTHCARE,35580785,115632.0,NCL 11 - February.pdf.csv,1,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT
2/28/2021,C&M-PMS Contract Value,ARCHWAY PRIMARY CARE TEAM,35592795,115881.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,DR AKUNJEE,35782325,117457.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Commercial Sector,AJ MOBILITY LTD,35778872,119560.0,NCL 11 - February.pdf.csv,1,WHEELCHAIR SERVICE
2/28/2021,Clinical&Medical-Commercial Sector,AJ MOBILITY LTD,35778883,119560.0,NCL 11 - February.pdf.csv,1,WHEELCHAIR SERVICE
2/28/2021,Clinical&Medical-Commercial Sector,AJ MOBILITY LTD,35778887,119560.0,NCL 11 - February.pdf.csv,1,WHEELCHAIR SERVICE
2/28/2021,C&M-PMS Contract Value,DR ROHAN,35616397,120059.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-APMS Contract Value,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,35595679,124370.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,BOUNDS GREEN GROUP PRACTICE,35616387,127449.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-GMS Global Sum,CAVERSHAM GROUP PRACTICE,35782355,132584.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,C&M-PMS Contract Value,BRONDESBURY MEDICAL CENTRE,35592797,136889.0,NCL 11 - February.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
2/28/2021,Clinical&Medical-Independent Sector,BARNET FEDERATED GPS LTD,35495453,150280.0,NCL 11 - February.pdf.csv,1,GP FORWARD VIEW
2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35697840,170625.0,NCL 11 - February.pdf.csv,1,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES
2/28/2021,Clinical&Medical-Independent Sector,BARNET FEDERATED GPS LTD,35754138,230727.0,NCL 11 - February.pdf.csv,1,GP FORWARD VIEW
2/28/2021,Training Expenses,COMMUNITY MATTERS,35495483,254244.0,NCL 11 - February.pdf.csv,1,COMMISSIONING SCHEMES
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,35635683,304068.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Non Contract,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35481346,362896.0,NCL 11 - February.pdf.csv,1,COMMUNITY SERVICES
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,BARTS HEALTH NHS TRUST,35635670,2156122.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,35635677,3254755.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,35635679,4087244.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,35635675,9754106.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35635669,15152198.0,NCL 11 - February.pdf.csv,1,ACUTE COMMISSIONING
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,BARNET FEDERATED GPS LTD,36055744,30573.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,Cont Care-Mental Health (<65),A LA CARTE CARE LTD,36044936,30610.0,NCL 12 - March.pdf.csv,1,CHC AD FULL FUND PERS HLTH BUD
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,BARNET FEDERATED GPS LTD,36143914,30677.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,Cont Care-Physical Disab (65+),CEDARS CARE CENTRE (BARNET),35842267,31714.0,NCL 12 - March.pdf.csv,1,CHC ADULT FULLY FUNDED
3/31/2021,C&M-PMS PCN DES Participation,BOUNDS GREEN GROUP PRACTICE,35928809,31860.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,BARNET FEDERATED GPS LTD,35878740,32005.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,BARNET FEDERATED GPS LTD,35878746,32282.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,C&M-GMS Global Sum,BLOOMSBURY SURGERY,36160705,32580.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,Cont Care-Physical Disab (65+),CEDARS CARE CENTRE (BARNET),35842198,32589.0,NCL 12 - March.pdf.csv,1,CHC ADULT FULLY FUNDED
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,BARNET FEDERATED GPS LTD,35965676,33334.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,BARNET FEDERATED GPS LTD,36219630,33354.0,NCL 12 - March.pdf.csv,1,PRC DELEGATED CO-COMMISSIONING
