supplier,date,expensearea,expensetype,transactionnumber,amount,file,negative
G4s Facilities Management (Uk) Ltd,21/05/2020,Domestic Contract,Contract - Domestic,1423548,554519.0,CROY 02 - May.csv,1
Gama Healthcare Ltd,21/05/2020,Corona Virus,Medical & Surgical Equip Gen,1424926,30000.0,CROY 02 - May.csv,1
Hats Group Ltd,21/05/2020,Patient Transport,Patient Non Emerg. Transport,1424662,151000.0,CROY 02 - May.csv,1
Keystream Healthcare Resources Limited,01/05/2020,Balance Sheet,Additions - Information Techno,1421622,27456.0,CROY 02 - May.csv,1
Keystream Healthcare Resources Limited,07/05/2020,Corona Virus,Professional Fees,1422879,25620.0,CROY 02 - May.csv,1
Kinetic-Id Ltd,01/05/2020,Balance Sheet,Additions - Information Techno,1421191,186403.0,CROY 02 - May.csv,1
Kingsfield Computer Products Ltd,14/05/2020,Corona Virus,Carriage Charge,1417996,42768.0,CROY 02 - May.csv,1
Lloyds Pharmacy Ltd,01/05/2020,Pharmacy- Drugs Issues,Drugs,1419031,261858.0,CROY 02 - May.csv,1
Mis Healthcare,14/05/2020,Balance Sheet,Additions - Plant & Machinery,1423408,77028.0,CROY 02 - May.csv,1
Multitone Electronics Plc,07/05/2020,It System Support,Paging & Call System,1407644,44290.0,CROY 02 - May.csv,1
Nautilus Consulting Ltd,01/05/2020,Balance Sheet,Addition-Intangible A-Auc,1417313,100000.0,CROY 02 - May.csv,1
Nautilus Consulting Ltd,27/05/2020,"It Hardware,Software&Licensing",Computer Software - Purchases,1424483,31200.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,36075.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,4661.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,52106.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,3732.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,12436.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,4136.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,8977.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,34596.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,30870.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,01/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1421840,65170.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,1040.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,58148.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,14346.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,466.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,379.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,15469.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,1346.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1422411,14459.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423069,714.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423069,19941.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423069,3431.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423069,3213.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,27512.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,3986.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,43007.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,3926.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,8352.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,4207.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,5098.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,32174.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,27408.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1422913,51186.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,347.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,41856.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,13753.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,3510.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,428.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,21104.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,5515.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423368,28013.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423369,29189.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423369,4869.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423369,471.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1423369,3151.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,34908.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,4745.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,49384.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,3406.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,10910.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,1632.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,6800.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,33462.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,22879.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,14/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1424141,60984.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,28159.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,16646.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,2124.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,386.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,21146.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,4767.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1425150,16458.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,32017.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,8789.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,46955.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,3809.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,12332.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,1278.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,3236.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,30322.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,25435.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1425157,56571.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,353.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,30610.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,15732.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,1863.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,386.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,19313.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,7409.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Nurse - Band 6,1426525,13882.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Odp Band 6,1426523,388.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Odp Band 6,1426523,24676.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Odp Band 6,1426523,9136.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Odp Band 6,1426523,403.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Agency Odp Band 6,1426523,2036.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,45581.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,3266.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,31301.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,3088.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,5802.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,480.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,1749.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,18434.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,10514.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Day Surgery Unit,Bank Nurse - Band 2,1426528,40433.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,3122.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,772.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,1202.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,4363.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,5023.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,131.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,2628.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,3107.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423068,20277.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,2376.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,743.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,2832.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,4615.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,5749.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,4810.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,1994.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Main Theatres 1-8,Bank Nurse - Band 2,1423072,22798.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,3496.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,754.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,2091.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,4898.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,6457.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,496.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,10838.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,3368.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1425117,13426.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Agency Nurse - Band 6,1426526,21813.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Agency Nurse - Band 6,1426526,10727.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Agency Nurse - Band 6,1426526,2542.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Agency Nurse - Band 6,1426526,1639.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,3150.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,452.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,4019.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,2458.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,14128.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,1751.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426524,14635.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,2293.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,1357.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,1292.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,2431.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,2801.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,6268.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,1644.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,27/05/2020,Main Theatres 1-8,Bank Nurse - Band 5,1426533,9382.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,07/05/2020,Corporate Nursing,Nhsp Professional Fees,1409404,95348.0,CROY 02 - May.csv,1
Nhs Professionals Ltd,21/05/2020,Corporate Nursing,Nhsp Professional Fees,1414318,54600.0,CROY 02 - May.csv,1
Specialist Door Solutions Ltd,27/05/2020,Corona Virus,Medical & Surgical Equip Gen,1424875,40425.0,CROY 02 - May.csv,1
S P Services Uk Ltd,14/05/2020,Corona Virus,Medical & Surgical Equip Gen,1423519,39416.0,CROY 02 - May.csv,1
Starkstrom,07/05/2020,Balance Sheet,Additions - Information Techno,1421201,62652.0,CROY 02 - May.csv,1
Supply Chain Coordination Limited Capital 905,21/05/2020,Balance Sheet,Additions - Plant & Machinery,1425085,56400.0,CROY 02 - May.csv,1
Supply Chain Coordination Ltd Consumables 101,07/05/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1421227,61598.0,CROY 02 - May.csv,1
Supply Chain Coordination Ltd Consumables 101,07/05/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1422012,68046.0,CROY 02 - May.csv,1
Supply Chain Coordination Ltd Consumables 101,07/05/2020,Balance Sheet,Mat Man Nhs Sc Reconciliation,1422187,70156.0,CROY 02 - May.csv,1
Unisurge International Ltd,01/05/2020,Corona Virus,Staff Uniforms & Clothing,1421773,28458.0,CROY 02 - May.csv,1
Vocare Limited,21/05/2020,"It Hardware,Software&Licensing",Computer Software - Purchases,1405167,39652.0,CROY 02 - May.csv,1
Wave Anglian Water Business (National) Limite,01/05/2020,Energy - Cuh,Water,1420010,27154.0,CROY 02 - May.csv,1
Aeither Medical Gases Ltd,04/06/2020,Balance Sheet,Additions - Assets Under Const,1426957,34312.0,CROY 03 - June.csv,1
At Medics Ltd - Headley Drive Surgery,19/06/2020,Adult Ucc,At Medics,1424709,245489.0,CROY 03 - June.csv,1
At Medics Ltd - Headley Drive Surgery,25/06/2020,Adult Ucc,At Medics,1427889,34047.0,CROY 03 - June.csv,1
Bayer Plc,04/06/2020,Pharmacy- Drugs Issues,Drugs,1427127,78660.0,CROY 03 - June.csv,1
Bayer Plc,04/06/2020,Pharmacy- Drugs Issues,Drugs,1427330,78660.0,CROY 03 - June.csv,1
Bencroft Holding Corporation,25/06/2020,Leander Road,Nhs Property Rental Charge,1430981,42480.0,CROY 03 - June.csv,1
Cerner Ltd,11/06/2020,Application Support,Cerner Millenium Ann Support,1428296,210316.0,CROY 03 - June.csv,1
Charterhouse Voice & Data Ltd,19/06/2020,It System Support,Networks,1425139,82223.0,CROY 03 - June.csv,1
Communitas Clinics Ltd,11/06/2020,Ent - Medical,Contract External,1417326,45256.0,CROY 03 - June.csv,1
Communitas Clinics Ltd,11/06/2020,Ent - Medical,Contract External,1419988,39874.0,CROY 03 - June.csv,1
Croydon Gp Collaborative Ltd,04/06/2020,Anti Coagulation,Travelling - Patients Escorts,1419977,33293.0,CROY 03 - June.csv,1
Croydon Gp Collaborative Ltd,04/06/2020,Anti Coagulation,Travelling - Patients Escorts,1424694,33293.0,CROY 03 - June.csv,1
Croydon Gp Collaborative Ltd,11/06/2020,Adult Ucc,Gp Collaborative,1424692,114282.0,CROY 03 - June.csv,1
Daisy Corporate Services Trading Limited,25/06/2020,It System Support,Firewall Maintenance,1422179,55417.0,CROY 03 - June.csv,1
Daisy Corporate Services Trading Limited,25/06/2020,It System Support,Firewall Maintenance,1431350,54066.0,CROY 03 - June.csv,1
De Lage Landen Leasing Ltd,04/06/2020,Bed & Mattress Maint (Hil-Rom),Med & Surg Equipment - Maint,1421790,50916.0,CROY 03 - June.csv,1
De Lage Landen Leasing Ltd,04/06/2020,Bed & Mattress Maint (Hil-Rom),Med & Surg Equipment - Maint,1423401,50916.0,CROY 03 - June.csv,1
Egton Medical Information Systems Ltd,04/06/2020,Application Support,Emis / Epex Support Contract,1423284,67352.0,CROY 03 - June.csv,1
Elis Uk Ltd,11/06/2020,Linen & Laundry Services,Contract - Laundry,1427797,55784.0,CROY 03 - June.csv,1
Energy Conservation Solutions Limited,11/06/2020,Balance Sheet,Additions - Assets Under Const,1423060,197427.0,CROY 03 - June.csv,1
Energy Conservation Solutions Limited,18/06/2020,Balance Sheet,Additions - Assets Under Const,1426388,27794.0,CROY 03 - June.csv,1
Esteem Systems Ltd,18/06/2020,It System Support,Citrix Licences,1429051,37451.0,CROY 03 - June.csv,1
Freshworks Inc.,18/06/2020,Balance Sheet,Additions - Information Techno,1422846,8400.0,CROY 03 - June.csv,1
Freshworks Inc.,18/06/2020,Balance Sheet,Additions - Information Techno,1422846,49320.0,CROY 03 - June.csv,1
Hats Group Ltd,11/06/2020,Patient Transport,Patient Non Emerg. Transport,1428257,60362.0,CROY 03 - June.csv,1
Inhealth Ltd,04/06/2020,Mri'S & Other Scans,Mri Contract - In Health,1415117,180763.0,CROY 03 - June.csv,1
Inhealth Ltd,04/06/2020,Mri'S & Other Scans,Mri Contract - In Health,1415473,177915.0,CROY 03 - June.csv,1
Inhealth Ltd,04/06/2020,Mri'S & Other Scans,Mri Contract - In Health,1420890,25424.0,CROY 03 - June.csv,1
Inhealth Ltd,04/06/2020,Mri'S & Other Scans,Mri Contract - In Health,1420912,156307.0,CROY 03 - June.csv,1
Insight Direct Uk Ltd,18/06/2020,Balance Sheet,Additions - Information Techno,1429977,52339.0,CROY 03 - June.csv,1
Insight Direct Uk Ltd,18/06/2020,Balance Sheet,Additions - Information Techno,1429978,30277.0,CROY 03 - June.csv,1
